"","x"
"E13.5_XY_20130918_C28_140729_2","C5"
"E13.5_XY_20130918_C29_140729_2","C6"
"E13.5_XY_20130918_C31_140729_2","C6"
"E13.5_XY_20130918_C32_140729_3","C4"
"E13.5_XY_20130918_C33_140729_3","C5"
"E13.5_XY_20130918_C34_140729_4","C6"
"E13.5_XY_20130918_C35_140729_4","C6"
"E13.5_XY_20130918_C36_140729_4","C6"
"E13.5_XY_20130918_C37_140729_5","C3"
"E13.5_XY_20130918_C38_140729_5","C3"
"E13.5_XY_20130918_C40_140729_6","C6"
"E13.5_XY_20130918_C41_140729_6","C6"
"E13.5_XY_20130918_C42_140729_6","C6"
"E13.5_XY_20130918_C43_140729_7","C6"
"E13.5_XY_20130918_C44_140729_7","C3"
"E13.5_XY_20130918_C45_140729_7","C3"
"E13.5_XY_20130918_C46_140729_8","C5"
"E13.5_XY_20130918_C47_140729_8","C3"
"E13.5_XY_20130918_C48_140729_8","C6"
"E13.5_XY_20130918_C49_140729_1","C6"
"E13.5_XY_20130918_C50_140729_1","C2"
"E13.5_XY_20130918_C53_140729_2","C3"
"E13.5_XY_20130918_C55_140729_3","C2"
"E13.5_XY_20130918_C58_140729_4","C6"
"E13.5_XY_20130918_C60_140729_4","C3"
"E13.5_XY_20130918_C61_140729_5","C2"
"E13.5_XY_20130918_C63_140729_5","C3"
"E13.5_XY_20130918_C66_140729_6","C3"
"E13.5_XY_20130918_C67_140729_7","C3"
"E13.5_XY_20130918_C75_140729_1","C6"
"E13.5_XY_20130918_C77_140729_2","C3"
"E13.5_XY_20130918_C81_140729_3","C3"
"E13.5_XY_20130918_C82_140729_4","C3"
"E13.5_XY_20130918_C85_140729_5","C3"
"E13.5_XY_20130918_C87_140729_5","C3"
"E13.5_XY_20130918_C89_140729_6","C3"
"E13.5_XY_20130918_C91_140729_8","C3"
"E13.5_XY_20140528_C06_140729_2","C3"
"E13.5_XY_20140528_C07_140729_3","C2"
"E13.5_XY_20140528_C11_140729_4","C3"
"E13.5_XY_20140528_C12_140729_4","C5"
"E13.5_XY_20140528_C16_140729_6","C3"
"E13.5_XY_20140528_C18_140729_6","C2"
"E13.5_XY_20140528_C20_140729_7","C6"
"E13.5_XY_20140528_C21_140729_7","C3"
"E13.5_XY_20140528_C22_140729_8","C6"
"E13.5_XY_20140528_C23_140729_8","C2"
"E13.5_XY_20140528_C27_140729_1","C6"
"E13.5_XY_20140528_C28_140729_2","C3"
"E13.5_XY_20140528_C29_140729_2","C3"
"E13.5_XY_20140528_C31_140729_3","C3"
"E13.5_XY_20140528_C32_140729_3","C2"
"E13.5_XY_20140528_C33_140729_3","C3"
"E13.5_XY_20140528_C35_140729_4","C2"
"E13.5_XY_20140528_C36_140729_4","C3"
"E13.5_XY_20140528_C38_140729_5","C3"
"E13.5_XY_20140528_C40_140729_6","C3"
"E13.5_XY_20140528_C41_140729_6","C2"
"E13.5_XY_20140528_C45_140729_7","C2"
"E13.5_XY_20140528_C48_140729_8","C2"
"E13.5_XY_20140528_C49_140729_1","C2"
"E13.5_XY_20140528_C51_140729_1","C3"
"E13.5_XY_20140528_C53_140729_2","C2"
"E13.5_XY_20140528_C54_140729_2","C6"
"E13.5_XY_20140528_C55_140729_3","C2"
"E13.5_XY_20140528_C56_140729_3","C3"
"E13.5_XY_20140528_C57_140729_3","C3"
"E13.5_XY_20140528_C58_140729_4","C3"
"E13.5_XY_20140528_C59_140729_4","C6"
"E13.5_XY_20140528_C60_140729_4","C3"
"E13.5_XY_20140528_C61_140729_5","C3"
"E13.5_XY_20140528_C62_140729_5","C2"
"E13.5_XY_20140528_C63_140729_6","C2"
"E13.5_XY_20140528_C65_140729_6","C6"
"E13.5_XY_20140528_C66_140729_6","C3"
"E13.5_XY_20140528_C67_140729_7","C3"
"E13.5_XY_20140528_C68_140729_7","C3"
"E13.5_XY_20140528_C70_140729_8","C3"
"E13.5_XY_20140528_C73_140729_2","C4"
"E13.5_XY_20140528_C75_140729_1","C6"
"E13.5_XY_20140528_C76_140729_2","C2"
"E13.5_XY_20140528_C78_140729_2","C2"
"E13.5_XY_20140528_C82_140729_5","C2"
"E13.5_XY_20140528_C83_140729_4","C3"
"E13.5_XY_20140528_C85_140729_5","C2"
"E13.5_XY_20140528_C86_140729_5","C3"
